COMID,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005
2999,0.4578434796104451,0.4578434796104451,0.4578434796104451,0.4578434796104451,0.4578434796104451,0.4578434796104451,0.4578434796104451,0.4578434796104451,0.4578434796104451,0.4578434796104451,0.4578434796104451,0.4578434796104451,0.4578434796104451,0.4578434796104451,0.4578434796104451,0.4578434796104451,0.4578434796104451,0.4578434796104451,0.4578434796104451,0.4578434796104451,0.4578434796104451,0.4617235090986691,0.4617235090986691,0.4617235090986691,0.4617235090986691,0.4617235090986691,0.4617235090986691,0.4617235090986691,0.4617235090986691,0.4617235090986691,0.4617235090986691,0.4617235090986691,0.4617235090986691,0.46560353858689324,0.46560353858689324,0.46560353858689324,0.46560353858689324,0.46560353858689324,0.4694835680751174,0.4733635975633415,0.4733635975633415,0.47724362705156553,0.47724362705156553,0.47724362705156553,0.48112365653978967,0.4850036860280138,0.4850036860280138,0.4850036860280138,0.49664377449268615,0.5005238039809102,0.5044038334691344,0.5121638924455826,0.5393240988631514,0.5548442168160478,0.5742443642571683,0.5742443642571683,0.5781243937453925,0.5820044232336166,0.5936445116982889,0.6014045706747372,0.6014045706747372,0.6169246886276336,0.6285647770923058,0.6285647770923058,0.6363248360687541,0.6479649245334265,0.6557249835098746,0.6557249835098746
3002,0.9635487682937914,0.9635487682937914,0.9635487682937914,0.9635487682937914,0.9726388510135442,0.9726388510135442,0.9726388510135442,0.9726388510135442,0.9908190164530497,1.0089991818925552,1.0089991818925552,1.0089991818925552,1.0180892646123079,1.054449595491319,1.0726297609308246,1.0726297609308246,1.1089900918098354,1.163530588128352,1.2089810017271159,1.2180710844468685,1.2635214980456322,1.2817016634851377,1.3362421598036542,1.3362421598036542,1.3544223252431598,1.3907826561221708,1.4089628215616763,1.4362330697209345,1.4725934005999455,1.4816834833196983,1.4816834833196983,1.490773566039451,1.5089537314789565,1.5180438141987092,1.5180438141987092,1.527133896918462,1.5544041450777202,1.5544041450777202,1.5544041450777202,1.5816743932369783,1.590764475956731,1.599854558676484,1.6089446413962367,1.6180347241159896,1.6271248068357422,1.6453049722752477,1.6453049722752477,1.6453049722752477,1.6453049722752477,1.6453049722752477,1.6816653031542586,1.6816653031542586,1.6816653031542586,1.6816653031542586,1.6816653031542586,1.6816653031542586,1.6816653031542586,1.6816653031542586,1.6816653031542586,1.6816653031542586,1.6816653031542586,1.6816653031542586,1.6816653031542586,1.6816653031542586,1.6816653031542586,1.6816653031542586,1.6816653031542586,1.6816653031542586
3009,1.0941417825393207,1.099840437656713,1.1112377478914977,1.139731023478459,1.139731023478459,1.1511283337132436,1.156826988830636,1.1682242990654206,1.1682242990654206,1.173922954182813,1.1796216093002052,1.1910189195349898,1.2081148848871666,1.2480054707089128,1.2708000911784818,1.3106906770002278,1.3391839525871894,1.4018691588785046,1.447458399817643,1.4930476407567814,1.4987462958741737,1.5329382265785274,1.5728288124002736,1.5899247777524506,1.601322087987235,1.624116708456804,1.6583086391611581,1.698199224982904,1.7095965352176885,1.7323911556872578,1.73808981080465,1.7893777068611807,1.8349669478003192,1.8520629131524962,1.8691588785046727,1.9090494643264189,1.9318440847959881,1.9603373603829497,2.0059266013220878,2.0515158422612263,2.0800091178481876,2.1142010485525415,2.154091634374288,2.176886254843857,2.199680875313426,2.2167768406656028,2.2509687713699567,2.279462046956918,2.2851607020743105,2.296558012309095,2.3421472532482337,2.3592432186004104,2.3820378390699797,2.4219284248917257,2.4618190107134716,2.4618190107134716,2.4846136311830405,2.490312286300433,2.50740825165261,2.570093457943925,2.627080009117848,2.7467517665830865,2.877820834283109,2.8892181445178937,2.9348073854570322,2.9633006610439936,3.008889901983132,3.088671073626624
3032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3057,0.14441314363005828,0.14543013759928405,0.14746412553773555,0.14746412553773555,0.14949811347618708,0.14949811347618708,0.1515321014146386,0.1515321014146386,0.1515321014146386,0.1515321014146386,0.15254909538386438,0.15356608935309013,0.15356608935309013,0.15356608935309013,0.15356608935309013,0.1545830833223159,0.15661707126076743,0.15763406522999318,0.15763406522999318,0.15763406522999318,0.15763406522999318,0.15763406522999318,0.15763406522999318,0.15763406522999318,0.15763406522999318,0.15763406522999318,0.15661707126076743,0.15560007729154166,0.1545830833223159,0.15356608935309013,0.15356608935309013,0.15254909538386438,0.1515321014146386,0.15051510744541285,0.15051510744541285,0.15051510744541285,0.15051510744541285,0.15051510744541285,0.15051510744541285,0.15051510744541285,0.1515321014146386,0.1515321014146386,0.1515321014146386,0.1515321014146386,0.1515321014146386,0.1515321014146386,0.1515321014146386,0.1515321014146386,0.1515321014146386,0.1515321014146386,0.1515321014146386,0.1515321014146386,0.1515321014146386,0.1515321014146386,0.1515321014146386,0.1515321014146386,0.1515321014146386,0.1515321014146386,0.1515321014146386,0.1515321014146386,0.1515321014146386,0.1515321014146386,0.1515321014146386,0.1515321014146386,0.1515321014146386,0.1515321014146386,0.1515321014146386,0.1515321014146386
3059,0.6586898718878414,0.6586898718878414,0.6586898718878414,0.6586898718878414,0.6586898718878414,0.6586898718878414,0.6586898718878414,0.6586898718878414,0.6586898718878414,0.6586898718878414,0.6647328982354362,0.6647328982354362,0.6647328982354362,0.6647328982354362,0.6647328982354362,0.6647328982354362,0.6647328982354362,0.6647328982354362,0.676818950930626,0.676818950930626,0.676818950930626,0.676818950930626,0.6889050036258157,0.6889050036258157,0.6949480299734107,0.6949480299734107,0.6949480299734107,0.7009910563210056,0.7070340826686003,0.7070340826686003,0.7070340826686003,0.7070340826686003,0.7070340826686003,0.7070340826686003,0.7130771090161953,0.7130771090161953,0.7130771090161953,0.7130771090161953,0.7130771090161953,0.7191201353637902,0.7251631617113851,0.7251631617113851,0.7251631617113851,0.7251631617113851,0.7251631617113851,0.7251631617113851,0.73120618805898,0.7372492144065749,0.7432922407541698,0.7432922407541698,0.7432922407541698,0.7493352671017646,0.7493352671017646,0.7493352671017646,0.7493352671017646,0.7493352671017646,0.7493352671017646,0.7493352671017646,0.7493352671017646,0.7674643461445492,0.7735073724921441,0.7735073724921441,0.7735073724921441,0.779550398839739,0.7855934251873339,0.7916364515349286,0.7916364515349286,0.7916364515349286
3060,0.3284529310248845,0.3284529310248845,0.3284529310248845,0.3284529310248845,0.3284529310248845,0.3284529310248845,0.3284529310248845,0.3284529310248845,0.3284529310248845,0.3284529310248845,0.3284529310248845,0.3284529310248845,0.3284529310248845,0.3284529310248845,0.3284529310248845,0.3284529310248845,0.3284529310248845,0.3284529310248845,0.33401992985581475,0.33401992985581475,0.33958692868674495,0.33958692868674495,0.33958692868674495,0.33958692868674495,0.33958692868674495,0.33958692868674495,0.33958692868674495,0.33958692868674495,0.33958692868674495,0.33958692868674495,0.33958692868674495,0.3451539275176752,0.3451539275176752,0.3451539275176752,0.35072092634860547,0.35072092634860547,0.35072092634860547,0.35072092634860547,0.35072092634860547,0.3562879251795357,0.3562879251795357,0.3562879251795357,0.3562879251795357,0.361854924010466,0.361854924010466,0.361854924010466,0.361854924010466,0.361854924010466,0.361854924010466,0.361854924010466,0.361854924010466,0.3674219228413962,0.3674219228413962,0.3674219228413962,0.3674219228413962,0.3674219228413962,0.3674219228413962,0.3674219228413962,0.3674219228413962,0.3674219228413962,0.3674219228413962,0.3674219228413962,0.3674219228413962,0.3674219228413962,0.3674219228413962,0.3674219228413962,0.3674219228413962,0.3674219228413962
3061,0.13028437935217216,0.13028437935217216,0.13028437935217216,0.13028437935217216,0.13028437935217216,0.13028437935217216,0.13028437935217216,0.13028437935217216,0.13028437935217216,0.13028437935217216,0.13028437935217216,0.13028437935217216,0.13028437935217216,0.13028437935217216,0.13028437935217216,0.13028437935217216,0.13028437935217216,0.1325306617547958,0.1325306617547958,0.1325306617547958,0.1325306617547958,0.1325306617547958,0.13477694415741948,0.13477694415741948,0.13477694415741948,0.13477694415741948,0.13477694415741948,0.13477694415741948,0.1392695089626668,0.1392695089626668,0.1392695089626668,0.1392695089626668,0.1482546385731614,0.15274720337840872,0.15274720337840872,0.16173233298890335,0.16173233298890335,0.16173233298890335,0.1752100274046453,0.1752100274046453,0.1752100274046453,0.17745630980726898,0.18419515701513994,0.18419515701513994,0.19767285143088187,0.19767285143088187,0.19767285143088187,0.19767285143088187,0.19767285143088187,0.20665798104137653,0.2089042634440002,0.2089042634440002,0.2089042634440002,0.2089042634440002,0.2089042634440002,0.2089042634440002,0.2089042634440002,0.2089042634440002,0.2089042634440002,0.2089042634440002,0.2089042634440002,0.2089042634440002,0.2089042634440002,0.2089042634440002,0.2089042634440002,0.2089042634440002,0.2089042634440002,0.2089042634440002
3080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3094,0.29018642279282447,0.29018642279282447,0.29018642279282447,0.29018642279282447,0.2989799507562434,0.2989799507562434,0.2989799507562434,0.2989799507562434,0.2989799507562434,0.2989799507562434,0.2989799507562434,0.2989799507562434,0.2989799507562434,0.2989799507562434,0.2989799507562434,0.2989799507562434,0.2989799507562434,0.2989799507562434,0.2989799507562434,0.2989799507562434,0.2989799507562434,0.2989799507562434,0.2989799507562434,0.2989799507562434,0.2989799507562434,0.2989799507562434,0.2989799507562434,0.2989799507562434,0.2989799507562434,0.2989799507562434,0.2989799507562434,0.2989799507562434,0.2989799507562434,0.2989799507562434,0.2989799507562434,0.2989799507562434,0.2989799507562434,0.3077734787196623,0.3077734787196623,0.3077734787196623,0.3077734787196623,0.3077734787196623,0.3077734787196623,0.3077734787196623,0.3077734787196623,0.3077734787196623,0.3077734787196623,0.3077734787196623,0.3077734787196623,0.3077734787196623,0.3077734787196623,0.3077734787196623,0.3077734787196623,0.3077734787196623,0.3077734787196623,0.3077734787196623,0.3077734787196623,0.3077734787196623,0.3077734787196623,0.3077734787196623,0.3077734787196623,0.3077734787196623,0.3077734787196623,0.3077734787196623,0.32536053464650017,0.342947590573338,0.36053464650017586,0.3781217024270137
3111,0.09822440498677748,0.09822440498677748,0.09822440498677748,0.09822440498677748,0.09822440498677748,0.09822440498677748,0.09822440498677748,0.09822440498677748,0.09822440498677748,0.09822440498677748,0.09822440498677748,0.09822440498677748,0.09822440498677748,0.09822440498677748,0.09822440498677748,0.09822440498677748,0.09822440498677748,0.09822440498677748,0.09822440498677748,0.09822440498677748,0.09822440498677748,0.10200226671703816,0.10578012844729882,0.10955799017755949,0.10955799017755949,0.10955799017755949,0.10955799017755949,0.11711371363808083,0.11711371363808083,0.11711371363808083,0.11711371363808083,0.11711371363808083,0.12466943709860219,0.13222516055912353,0.1360030222893842,0.1397808840196449,0.1397808840196449,0.1397808840196449,0.14355874574990554,0.15489233094068758,0.1662259161314696,0.1662259161314696,0.1662259161314696,0.17000377786173027,0.18889308651303363,0.207782395164337,0.207782395164337,0.207782395164337,0.207782395164337,0.207782395164337,0.207782395164337,0.207782395164337,0.207782395164337,0.207782395164337,0.207782395164337,0.207782395164337,0.207782395164337,0.207782395164337,0.207782395164337,0.207782395164337,0.207782395164337,0.207782395164337,0.207782395164337,0.207782395164337,0.207782395164337,0.207782395164337,0.207782395164337,0.207782395164337
3114,0.6568822491648211,0.6681430877219323,0.6794039262790436,0.683157539131414,0.683157539131414,0.6869111519837844,0.6944183776885252,0.701925603393266,0.7169400548027476,0.7394617319169701,0.7394617319169701,0.7507225704740813,0.7694906347359334,0.784505086145415,0.803273150407267,0.8107803761120078,0.8370556660786007,0.8558237303404527,0.8708381817499343,0.8745917946023047,0.8896062460117864,0.9008670845688975,0.92338876168312,0.9346496002402312,0.9571712773544537,0.9646785030591946,0.9759393416163057,0.979692954468676,0.9909537930257873,1.0022146315828986,1.0059682444352689,1.0097218572876394,1.0134754701400097,1.0284899215494914,1.032243534401862,1.0547652115160842,1.0585188243684547,1.0660260500731953,1.0697796629255658,1.0697796629255658,1.0735332757779361,1.0772868886303066,1.0772868886303066,1.0772868886303066,1.0847941143350475,1.0960549528921586,1.1035621785968996,1.1110694043016405,1.1148230171540108,1.1148230171540108,1.1148230171540108,1.1223302428587516,1.1223302428587516,1.1223302428587516,1.1335910814158627,1.1335910814158627,1.1335910814158627,1.1373446942682333,1.1373446942682333,1.1373446942682333,1.144851919972974,1.1598663713824555,1.1861416613490483,1.1974024999061597,1.2124169513156413,1.2161705641680116,1.2236777898727524,1.2537066926917158
3135,0.486568677141409,0.49923973644196656,0.5017739483020781,0.5068423720223011,0.5144450076026356,0.5296502787633046,0.5372529143436391,0.5397871262037507,0.5524581855043081,0.5575266092245312,0.5600608210846427,0.5625950329447541,0.5625950329447541,0.5651292448048657,0.5727318803852002,0.5803345159655346,0.5854029396857577,0.6056766345666498,0.6183476938672072,0.6208819057273188,0.6284845413076533,0.6411556006082109,0.6588950836289914,0.671566142929549,0.6817029903699949,0.6817029903699949,0.6817029903699949,0.6842372022301064,0.6842372022301064,0.6893056259503294,0.691839837810441,0.7121135326913329,0.7374556512924481,0.7450582868727825,0.7501267105930055,0.7602635580334516,0.7653319817536747,0.7653319817536747,0.7653319817536747,0.7957425240750127,0.8008109477952358,0.8058793715154586,0.8058793715154586,0.8058793715154586,0.8084135833755702,0.8109477952356817,0.8185504308160162,0.8185504308160162,0.8185504308160162,0.8185504308160162,0.8185504308160162,0.8210846426761277,0.8286872782564623,0.8312214901165738,0.8362899138367968,0.8362899138367968,0.8438925494171313,0.8590978205778003,0.89204257475925,0.9047136340598074,0.9376583882412569,0.952863659401926,0.9706031424227065,0.9832742017232641,0.9858084135833756,0.9883426254434872,0.9959452610238216,1.0035478966041562
3137,0.6752954417557682,0.6752954417557682,0.6752954417557682,0.6752954417557682,0.6752954417557682,0.6752954417557682,0.6752954417557682,0.6752954417557682,0.6752954417557682,0.6752954417557682,0.6752954417557682,0.6752954417557682,0.680411316314524,0.680411316314524,0.6855271908732797,0.6855271908732797,0.6855271908732797,0.6855271908732797,0.6906430654320357,0.7008748145495473,0.7008748145495473,0.7008748145495473,0.7008748145495473,0.7008748145495473,0.7008748145495473,0.7008748145495473,0.7008748145495473,0.7059906891083031,0.7059906891083031,0.7059906891083031,0.7059906891083031,0.7059906891083031,0.7059906891083031,0.7111065636670589,0.7111065636670589,0.7111065636670589,0.7111065636670589,0.7162224382258147,0.7162224382258147,0.7213383127845705,0.7315700619020821,0.736685936460838,0.736685936460838,0.7418018110195937,0.7469176855783496,0.7520335601371054,0.7520335601371054,0.7520335601371054,0.7520335601371054,0.7520335601371054,0.7520335601371054,0.7520335601371054,0.7571494346958613,0.767381183813373,0.7776129329308845,0.7776129329308845,0.7776129329308845,0.7776129329308845,0.7878446820483961,0.7980764311659079,0.7980764311659079,0.7980764311659079,0.8083081802834193,0.8134240548421754,0.8185399294009311,0.8338875530771986,0.8390034276359544,0.8492351767534659
3164,0.545348156816852,0.5476887068461088,0.564072557050907,0.564072557050907,0.5734347571679345,0.5781158572264482,0.580456407255705,0.580456407255705,0.5851375073142189,0.5851375073142189,0.5874780573434758,0.5944997074312464,0.5991808074897601,0.6038619075482738,0.6132241076653013,0.6132241076653013,0.620245757753072,0.6249268578115857,0.6272674078408427,0.6272674078408427,0.6342890579286132,0.63662960795787,0.6436512580456407,0.6459918080748976,0.6506729081334113,0.6506729081334113,0.6506729081334113,0.6530134581626682,0.6600351082504389,0.6647162083089526,0.6670567583382094,0.6811000585137508,0.695143358689292,0.7045055588063195,0.7208894090111175,0.7302516091281451,0.7349327091866589,0.7349327091866589,0.7349327091866589,0.7372732592159158,0.7372732592159158,0.7419543592744295,0.7466354593329432,0.7489760093622001,0.751316559391457,0.7536571094207138,0.7559976594499708,0.7583382094792276,0.7630193095377413,0.7677004095962552,0.7747220596840257,0.7747220596840257,0.7747220596840257,0.7770626097132827,0.7794031597425395,0.7794031597425395,0.7794031597425395,0.7794031597425395,0.7794031597425395,0.7794031597425395,0.7794031597425395,0.7794031597425395,0.7794031597425395,0.7794031597425395,0.7794031597425395,0.7794031597425395,0.7794031597425395,0.7794031597425395
3177,0.3396409509946628,0.3396409509946628,0.3396409509946628,0.3396409509946628,0.3396409509946628,0.3396409509946628,0.3396409509946628,0.3396409509946628,0.3396409509946628,0.3396409509946628,0.3396409509946628,0.3396409509946628,0.3396409509946628,0.3396409509946628,0.3396409509946628,0.3396409509946628,0.3396409509946628,0.3396409509946628,0.3396409509946628,0.3396409509946628,0.3396409509946628,0.3396409509946628,0.3396409509946628,0.3396409509946628,0.3396409509946628,0.3396409509946628,0.3396409509946628,0.3396409509946628,0.3396409509946628,0.3396409509946628,0.3396409509946628,0.3396409509946628,0.3396409509946628,0.3396409509946628,0.3396409509946628,0.3396409509946628,0.3396409509946628,0.3396409509946628,0.3424950766332734,0.3424950766332734,0.3482033279104946,0.3539115791877158,0.35961983046493706,0.3624739561035477,0.3681822073807689,0.3710363330193795,0.3710363330193795,0.37389045865799014,0.3853069612124326,0.3853069612124326,0.3853069612124326,0.39101521248965376,0.39101521248965376,0.396723463766875,0.396723463766875,0.396723463766875,0.396723463766875,0.396723463766875,0.396723463766875,0.396723463766875,0.396723463766875,0.4024317150440962,0.4052858406827069,0.4052858406827069,0.4052858406827069,0.4052858406827069,0.4052858406827069,0.4081399663213175
3180,0.5485040797824116,0.5485040797824116,0.5485040797824116,0.5485040797824116,0.5485040797824116,0.5485040797824116,0.5485040797824116,0.5485040797824116,0.5485040797824116,0.5485040797824116,0.5485040797824116,0.5485040797824116,0.5485040797824116,0.5485040797824116,0.5485040797824116,0.5485040797824116,0.5485040797824116,0.5485040797824116,0.5485040797824116,0.5485040797824116,0.5485040797824116,0.5485040797824116,0.5485040797824116,0.5485040797824116,0.5485040797824116,0.5485040797824116,0.5485040797824116,0.5485040797824116,0.5485040797824116,0.5485040797824116,0.5485040797824116,0.5485040797824116,0.5485040797824116,0.5485040797824116,0.5485040797824116,0.5485040797824116,0.5485040797824116,0.5485040797824116,0.5485040797824116,0.5530371713508613,0.5666364460562103,0.5757026291931097,0.5757026291931097,0.5757026291931097,0.5802357207615594,0.5893019038984587,0.5893019038984587,0.5893019038984587,0.5938349954669084,0.598368087035358,0.598368087035358,0.598368087035358,0.598368087035358,0.598368087035358,0.598368087035358,0.598368087035358,0.598368087035358,0.598368087035358,0.598368087035358,0.598368087035358,0.598368087035358,0.598368087035358,0.598368087035358,0.598368087035358,0.598368087035358,0.598368087035358,0.598368087035358,0.598368087035358
3182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3186,0.8029128932872748,0.8029128932872748,0.8309214825879936,0.846481809977282,0.8589300718887125,0.8620421373665702,0.8776024647558586,0.8869386611894314,0.9024989885787198,0.9180593159680079,0.9242834469237232,0.9429558397908692,0.9616282326580152,0.9834126910030186,1.0145333457815953,1.0674384589051753,1.098559113683752,1.142128030373759,1.1981452089751967,1.2541623875766346,1.3039554352223572,1.3910932686023714,1.4626707745930974,1.5155758877166776,1.5964895901409766,1.636946441353126,1.6774032925652758,1.7054118818659945,1.7365325366445712,1.7769893878567204,1.8516789593253042,1.9232564653160305,1.997946036784614,2.0850838701646284,2.1286527868546354,2.206454423801077,2.3060405190925217,2.337161173871098,2.358945632216102,2.3807300905611055,2.42741107272897,2.4678679239411196,2.483428251330408,2.5052127096754115,2.5114368406311267,2.545669560887561,2.6172470668782872,2.6483677216568635,2.707496965736159,2.77285034077117,2.8475399122397533,2.978246662309775,3.096505150468366,3.171194721936949,3.273892882706252,3.273892882706252,3.273892882706252,3.2770049481841097,3.2801170136619673,3.2863411446176825,3.3143497339184016,3.3236859303519743,3.3330221267855475,3.3516945196526935,3.3641427815641243,3.3734789779976975,3.38281517443127,3.389039305386985
3203,0.3812307399053277,0.3812307399053277,0.3812307399053277,0.3812307399053277,0.3812307399053277,0.3812307399053277,0.3812307399053277,0.3812307399053277,0.3812307399053277,0.3812307399053277,0.3812307399053277,0.3812307399053277,0.3812307399053277,0.3812307399053277,0.3812307399053277,0.3812307399053277,0.3812307399053277,0.3812307399053277,0.3812307399053277,0.3812307399053277,0.3812307399053277,0.3812307399053277,0.3812307399053277,0.3812307399053277,0.3812307399053277,0.3812307399053277,0.3812307399053277,0.3812307399053277,0.3812307399053277,0.3812307399053277,0.3812307399053277,0.3812307399053277,0.3812307399053277,0.3812307399053277,0.3812307399053277,0.3812307399053277,0.38440766273787214,0.38440766273787214,0.38440766273787214,0.38440766273787214,0.38440766273787214,0.38440766273787214,0.38440766273787214,0.38440766273787214,0.38440766273787214,0.38440766273787214,0.38440766273787214,0.3875845855704165,0.3875845855704165,0.3875845855704165,0.3875845855704165,0.3875845855704165,0.3875845855704165,0.39711535406804965,0.41617689106331607,0.41617689106331607,0.41617689106331607,0.41617689106331607,0.41617689106331607,0.41617689106331607,0.41617689106331607,0.41617689106331607,0.41617689106331607,0.41617689106331607,0.41617689106331607,0.41617689106331607,0.41617689106331607,0.41617689106331607
3207,0.3879778593968237,0.3879778593968237,0.3879778593968237,0.3879778593968237,0.3879778593968237,0.3879778593968237,0.3879778593968237,0.3879778593968237,0.3879778593968237,0.3879778593968237,0.3879778593968237,0.3879778593968237,0.39315089752211474,0.39315089752211474,0.39315089752211474,0.39315089752211474,0.39315089752211474,0.39315089752211474,0.39315089752211474,0.39315089752211474,0.39315089752211474,0.39315089752211474,0.39315089752211474,0.39315089752211474,0.39315089752211474,0.39315089752211474,0.39315089752211474,0.3983239356474057,0.3983239356474057,0.3983239356474057,0.3983239356474057,0.3983239356474057,0.4034969737726967,0.4034969737726967,0.4034969737726967,0.4034969737726967,0.4034969737726967,0.4034969737726967,0.4034969737726967,0.4034969737726967,0.4034969737726967,0.4034969737726967,0.4034969737726967,0.4086700118979877,0.4086700118979877,0.4086700118979877,0.4086700118979877,0.4086700118979877,0.4086700118979877,0.4086700118979877,0.4086700118979877,0.4086700118979877,0.4086700118979877,0.4086700118979877,0.4086700118979877,0.4086700118979877,0.4086700118979877,0.4086700118979877,0.4086700118979877,0.4086700118979877,0.4086700118979877,0.4086700118979877,0.4086700118979877,0.4086700118979877,0.4086700118979877,0.4086700118979877,0.4086700118979877,0.4086700118979877
3210,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064,0.2004008016032064
3218,1.1666890170309776,1.1666890170309776,1.1666890170309776,1.1666890170309776,1.1666890170309776,1.1666890170309776,1.1666890170309776,1.1666890170309776,1.1666890170309776,1.1666890170309776,1.1666890170309776,1.1666890170309776,1.1666890170309776,1.1666890170309776,1.1666890170309776,1.1666890170309776,1.1666890170309776,1.1666890170309776,1.1666890170309776,1.1666890170309776,1.1666890170309776,1.1666890170309776,1.1666890170309776,1.1666890170309776,1.1666890170309776,1.1666890170309776,1.1666890170309776,1.1666890170309776,1.1666890170309776,1.1666890170309776,1.1666890170309776,1.1666890170309776,1.1666890170309776,1.1666890170309776,1.1666890170309776,1.1666890170309776,1.1666890170309776,1.1666890170309776,1.173394126324259,1.173394126324259,1.1800992356175404,1.1834517902641812,1.2069196727906664,1.2102722274373072,1.2169773367305887,1.227035000670511,1.2370926646104332,1.2471503285503553,1.2605605471369183,1.2974386482499665,1.317553976129811,1.330964194716374,1.3611371865361406,1.4315408341155962,1.498591927048411,1.508649590988333,1.5187072549282552,1.5522328013946627,1.5522328013946627,1.5757006839211478,1.612578785034196,1.6494568861472443,1.6796298779670107,1.693040096553574,1.729918197666622,1.7634437441330295,1.7735014080729516,1.8237897277725628
3245,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186,0.017557721007813186
